constructorResultsId,constructorId,points,name,nationality,year,round,circuitId,name_1,date,time
2407,27,1,"Ligier","French",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2408,15,0,"Sauber","Swiss",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2409,25,0,"Tyrrell","British",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2410,29,0,"Footwork","British",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2411,31,0,"Simtek","British",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2412,18,0,"Minardi","Italian",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2413,1,0,"McLaren","British",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2414,30,0,"Pacific","British",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2415,28,0,"Forti","Italian",1995,4,4,"Spanish Grand Prix","1995-05-14",\N
2416,22,13,"Benetton","Italian",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2417,3,6,"Williams","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2418,6,4,"Ferrari","Italian",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2419,1,2,"McLaren","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2420,15,1,"Sauber","Swiss",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2421,18,0,"Minardi","Italian",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2422,29,0,"Footwork","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2423,28,0,"Forti","Italian",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2424,27,0,"Ligier","French",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2425,25,0,"Tyrrell","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2426,17,0,"Jordan","Irish",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2427,30,0,"Pacific","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2428,31,0,"Simtek","British",1995,5,6,"Monaco Grand Prix","1995-05-28",\N
2429,6,10,"Ferrari","Italian",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2430,17,10,"Jordan","Irish",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2431,27,3,"Ligier","French",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2432,22,2,"Benetton","Italian",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2433,29,1,"Footwork","British",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2434,25,0,"Tyrrell","British",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2435,18,0,"Minardi","Italian",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2436,28,0,"Forti","Italian",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2437,3,0,"Williams","British",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2438,1,0,"McLaren","British",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2439,30,0,"Pacific","British",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2440,15,0,"Sauber","Swiss",1995,6,7,"Canadian Grand Prix","1995-06-11",\N
2441,22,10,"Benetton","Italian",1995,7,8,"French Grand Prix","1995-07-02",\N
2442,3,10,"Williams","British",1995,7,8,"French Grand Prix","1995-07-02",\N
2443,27,3,"Ligier","French",1995,7,8,"French Grand Prix","1995-07-02",\N
2444,6,2,"Ferrari","Italian",1995,7,8,"French Grand Prix","1995-07-02",\N
2445,17,1,"Jordan","Irish",1995,7,8,"French Grand Prix","1995-07-02",\N
2446,1,0,"McLaren","British",1995,7,8,"French Grand Prix","1995-07-02",\N
2447,15,0,"Sauber","Swiss",1995,7,8,"French Grand Prix","1995-07-02",\N
2448,18,0,"Minardi","Italian",1995,7,8,"French Grand Prix","1995-07-02",\N
2449,29,0,"Footwork","British",1995,7,8,"French Grand Prix","1995-07-02",\N
2450,25,0,"Tyrrell","British",1995,7,8,"French Grand Prix","1995-07-02",\N
2451,28,0,"Forti","Italian",1995,7,8,"French Grand Prix","1995-07-02",\N
2452,30,0,"Pacific","British",1995,7,8,"French Grand Prix","1995-07-02",\N
2453,22,10,"Benetton","Italian",1995,8,9,"British Grand Prix","1995-07-16",\N
2454,6,6,"Ferrari","Italian",1995,8,9,"British Grand Prix","1995-07-16",\N
2455,3,4,"Williams","British",1995,8,9,"British Grand Prix","1995-07-16",\N
2456,27,3,"Ligier","French",1995,8,9,"British Grand Prix","1995-07-16",\N
2457,1,2,"McLaren","British",1995,8,9,"British Grand Prix","1995-07-16",\N
2458,15,1,"Sauber","Swiss",1995,8,9,"British Grand Prix","1995-07-16",\N
2459,18,0,"Minardi","Italian",1995,8,9,"British Grand Prix","1995-07-16",\N
2460,25,0,"Tyrrell","British",1995,8,9,"British Grand Prix","1995-07-16",\N
2461,17,0,"Jordan","Irish",1995,8,9,"British Grand Prix","1995-07-16",\N
2462,30,0,"Pacific","British",1995,8,9,"British Grand Prix","1995-07-16",\N
2463,28,0,"Forti","Italian",1995,8,9,"British Grand Prix","1995-07-16",\N
2464,29,0,"Footwork","British",1995,8,9,"British Grand Prix","1995-07-16",\N
2465,22,13,"Benetton","Italian",1995,9,10,"German Grand Prix","1995-07-30",\N
2466,3,6,"Williams","British",1995,9,10,"German Grand Prix","1995-07-30",\N
2467,6,4,"Ferrari","Italian",1995,9,10,"German Grand Prix","1995-07-30",\N
2468,15,2,"Sauber","Swiss",1995,9,10,"German Grand Prix","1995-07-30",\N
2469,27,1,"Ligier","French",1995,9,10,"German Grand Prix","1995-07-30",\N
2470,25,0,"Tyrrell","British",1995,9,10,"German Grand Prix","1995-07-30",\N
2471,30,0,"Pacific","British",1995,9,10,"German Grand Prix","1995-07-30",\N
2472,17,0,"Jordan","Irish",1995,9,10,"German Grand Prix","1995-07-30",\N
2473,1,0,"McLaren","British",1995,9,10,"German Grand Prix","1995-07-30",\N
2474,18,0,"Minardi","Italian",1995,9,10,"German Grand Prix","1995-07-30",\N
2475,28,0,"Forti","Italian",1995,9,10,"German Grand Prix","1995-07-30",\N
2476,29,0,"Footwork","British",1995,9,10,"German Grand Prix","1995-07-30",\N
2477,3,16,"Williams","British",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2478,6,4,"Ferrari","Italian",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2479,22,3,"Benetton","Italian",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2480,15,2,"Sauber","Swiss",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2481,27,1,"Ligier","French",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2482,17,0,"Jordan","Irish",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2483,18,0,"Minardi","Italian",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2484,30,0,"Pacific","British",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2485,25,0,"Tyrrell","British",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2486,1,0,"McLaren","British",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2487,29,0,"Footwork","British",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2488,28,0,"Forti","Italian",1995,10,11,"Hungarian Grand Prix","1995-08-13",\N
2489,22,10,"Benetton","Italian",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2490,3,6,"Williams","British",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2491,27,4,"Ligier","French",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2492,15,3,"Sauber","Swiss",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2493,1,2,"McLaren","British",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2494,17,1,"Jordan","Irish",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2495,25,0,"Tyrrell","British",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2496,18,0,"Minardi","Italian",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2497,29,0,"Footwork","British",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2498,28,0,"Forti","Italian",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2499,30,0,"Pacific","British",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2500,6,0,"Ferrari","Italian",1995,11,13,"Belgian Grand Prix","1995-08-27",\N
2501,22,10,"Benetton","Italian",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2502,1,9,"McLaren","British",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2503,15,5,"Sauber","Swiss",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2504,25,2,"Tyrrell","British",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2505,29,0,"Footwork","British",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2506,28,0,"Forti","Italian",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2507,6,0,"Ferrari","Italian",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2508,17,0,"Jordan","Irish",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2509,18,0,"Minardi","Italian",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2510,3,0,"Williams","British",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2511,27,0,"Ligier","French",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2512,30,0,"Pacific","British",1995,12,14,"Italian Grand Prix","1995-09-10",\N
2513,3,14,"Williams","British",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2514,22,6,"Benetton","Italian",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2515,6,5,"Ferrari","Italian",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2516,15,1,"Sauber","Swiss",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2517,27,0,"Ligier","French",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2518,1,0,"McLaren","British",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2519,17,0,"Jordan","Irish",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2520,25,0,"Tyrrell","British",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2521,18,0,"Minardi","Italian",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2522,29,0,"Footwork","British",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2523,28,0,"Forti","Italian",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2524,30,0,"Pacific","British",1995,13,27,"Portuguese Grand Prix","1995-09-24",\N
2525,22,12,"Benetton","Italian",1995,14,20,"European Grand Prix","1995-10-01",\N
2526,6,6,"Ferrari","Italian",1995,14,20,"European Grand Prix","1995-10-01",\N
2527,3,4,"Williams","British",1995,14,20,"European Grand Prix","1995-10-01",\N
2528,17,4,"Jordan","Irish",1995,14,20,"European Grand Prix","1995-10-01",\N
2529,27,0,"Ligier","French",1995,14,20,"European Grand Prix","1995-10-01",\N
2530,1,0,"McLaren","British",1995,14,20,"European Grand Prix","1995-10-01",\N
2531,18,0,"Minardi","Italian",1995,14,20,"European Grand Prix","1995-10-01",\N
2532,25,0,"Tyrrell","British",1995,14,20,"European Grand Prix","1995-10-01",\N
2533,29,0,"Footwork","British",1995,14,20,"European Grand Prix","1995-10-01",\N
2534,28,0,"Forti","Italian",1995,14,20,"European Grand Prix","1995-10-01",\N
2535,30,0,"Pacific","British",1995,14,20,"European Grand Prix","1995-10-01",\N
2536,15,0,"Sauber","Swiss",1995,14,20,"European Grand Prix","1995-10-01",\N
2537,22,11,"Benetton","Italian",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2538,3,10,"Williams","British",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2539,6,5,"Ferrari","Italian",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2540,15,0,"Sauber","Swiss",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2541,27,0,"Ligier","French",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2542,1,0,"McLaren","British",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2543,17,0,"Jordan","Irish",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2544,25,0,"Tyrrell","British",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2545,18,0,"Minardi","Italian",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2546,28,0,"Forti","Italian",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2547,29,0,"Footwork","British",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2548,30,0,"Pacific","British",1995,15,28,"Pacific Grand Prix","1995-10-22",\N
2549,22,14,"Benetton","Italian",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2550,1,6,"McLaren","British",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2551,17,3,"Jordan","Irish",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2552,27,2,"Ligier","French",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2553,25,1,"Tyrrell","British",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2554,15,0,"Sauber","Swiss",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2555,18,0,"Minardi","Italian",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2556,29,0,"Footwork","British",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2557,3,0,"Williams","British",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2558,28,0,"Forti","Italian",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2559,6,0,"Ferrari","Italian",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2560,30,0,"Pacific","British",1995,16,22,"Japanese Grand Prix","1995-10-29",\N
2561,3,10,"Williams","British",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2562,27,6,"Ligier","French",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2563,29,4,"Footwork","British",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2564,1,3,"McLaren","British",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2565,25,2,"Tyrrell","British",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2566,18,1,"Minardi","Italian",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2567,28,0,"Forti","Italian",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2568,30,0,"Pacific","British",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2569,22,0,"Benetton","Italian",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2570,17,0,"Jordan","Irish",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2571,15,0,"Sauber","Swiss",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2572,6,0,"Ferrari","Italian",1995,17,29,"Australian Grand Prix","1995-11-12",\N
2573,22,10,"Benetton","Italian",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2574,3,6,"Williams","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2575,6,4,"Ferrari","Italian",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2576,17,3,"Jordan","Irish",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2577,25,2,"Tyrrell","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2578,15,1,"Sauber","Swiss",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2579,32,0,"Team Lotus","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2580,18,0,"Minardi","Italian",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2581,33,0,"Larrousse","French",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2582,27,0,"Ligier","French",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2583,31,0,"Simtek","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2584,1,0,"McLaren","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2585,29,0,"Footwork","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2586,30,0,"Pacific","British",1994,1,18,"Brazilian Grand Prix","1994-03-27",\N
2587,22,10,"Benetton","Italian",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2588,6,6,"Ferrari","Italian",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2589,17,4,"Jordan","Irish",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2590,29,3,"Footwork","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2591,15,2,"Sauber","Swiss",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2592,33,1,"Larrousse","French",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2593,32,0,"Team Lotus","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2594,27,0,"Ligier","French",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2595,31,0,"Simtek","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2596,18,0,"Minardi","Italian",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2597,1,0,"McLaren","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2598,3,0,"Williams","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2599,25,0,"Tyrrell","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2600,30,0,"Pacific","British",1994,2,28,"Pacific Grand Prix","1994-04-17",\N
2601,22,10,"Benetton","Italian",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2602,6,6,"Ferrari","Italian",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2603,1,4,"McLaren","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2604,15,3,"Sauber","Swiss",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2605,25,2,"Tyrrell","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2606,3,1,"Williams","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2607,32,0,"Team Lotus","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2608,27,0,"Ligier","French",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2609,29,0,"Footwork","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2610,17,0,"Jordan","Irish",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2611,18,0,"Minardi","Italian",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2612,31,0,"Simtek","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2613,30,0,"Pacific","British",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2614,33,0,"Larrousse","French",1994,3,21,"San Marino Grand Prix","1994-05-01",\N
2615,22,10,"Benetton","Italian",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2616,1,6,"McLaren","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2617,6,6,"Ferrari","Italian",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2618,17,3,"Jordan","Irish",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2619,18,1,"Minardi","Italian",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2620,33,0,"Larrousse","French",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2621,27,0,"Ligier","French",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2622,32,0,"Team Lotus","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2623,30,0,"Pacific","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2624,29,0,"Footwork","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2625,31,0,"Simtek","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2626,25,0,"Tyrrell","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2627,3,0,"Williams","British",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2628,15,0,"Sauber","Swiss",1994,4,6,"Monaco Grand Prix","1994-05-15",\N
2629,3,10,"Williams","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2630,22,6,"Benetton","Italian",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2631,25,4,"Tyrrell","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2632,6,3,"Ferrari","Italian",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2633,18,2,"Minardi","Italian",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2634,17,1,"Jordan","Irish",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2635,27,0,"Ligier","French",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2636,32,0,"Team Lotus","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2637,31,0,"Simtek","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2638,1,0,"McLaren","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2639,29,0,"Footwork","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2640,30,0,"Pacific","British",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2641,15,0,"Sauber","Swiss",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2642,33,0,"Larrousse","French",1994,5,4,"Spanish Grand Prix","1994-05-29",\N
2643,22,11,"Benetton","Italian",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2644,3,8,"Williams","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2645,6,7,"Ferrari","Italian",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2646,17,0,"Jordan","Irish",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2647,32,0,"Team Lotus","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2648,18,0,"Minardi","Italian",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2649,25,0,"Tyrrell","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2650,27,0,"Ligier","French",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2651,31,0,"Simtek","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2652,29,0,"Footwork","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2653,1,0,"McLaren","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2654,33,0,"Larrousse","French",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2655,30,0,"Pacific","British",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2656,15,0,"Sauber","Swiss",1994,6,7,"Canadian Grand Prix","1994-06-12",\N
2657,22,10,"Benetton","Italian",1994,7,8,"French Grand Prix","1994-07-03",\N
2658,3,6,"Williams","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2659,6,4,"Ferrari","Italian",1994,7,8,"French Grand Prix","1994-07-03",\N
2660,15,4,"Sauber","Swiss",1994,7,8,"French Grand Prix","1994-07-03",\N
2661,18,2,"Minardi","Italian",1994,7,8,"French Grand Prix","1994-07-03",\N
2662,32,0,"Team Lotus","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2663,29,0,"Footwork","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2664,31,0,"Simtek","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2665,25,0,"Tyrrell","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2666,33,0,"Larrousse","French",1994,7,8,"French Grand Prix","1994-07-03",\N
2667,1,0,"McLaren","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2668,17,0,"Jordan","Irish",1994,7,8,"French Grand Prix","1994-07-03",\N
2669,27,0,"Ligier","French",1994,7,8,"French Grand Prix","1994-07-03",\N
2670,30,0,"Pacific","British",1994,7,8,"French Grand Prix","1994-07-03",\N
2671,3,12,"Williams","British",1994,8,9,"British Grand Prix","1994-07-10",\N
2672,6,6,"Ferrari","Italian",1994,8,9,"British Grand Prix","1994-07-10",\N
2673,1,4,"McLaren","British",1994,8,9,"British Grand Prix","1994-07-10",\N
2674,17,3,"Jordan","Irish",1994,8,9,"British Grand Prix","1994-07-10",\N
2675,25,1,"Tyrrell","British",1994,8,9,"British Grand Prix","1994-07-10",\N
2676,15,0,"Sauber","Swiss",1994,8,9,"British Grand Prix","1994-07-10",\N
